[1B]S1,シュジンコウ,[1B]S1,シュジンコウ,Arsène,"A being based off of the main character of Maurice Leblanc's novels, Arsène Lupin. He appears everywhere and is a master of disguise. He is known to help law-abiding citizens.",Rebel Knife,ブキ1,"A weapon manifested
from an awakened power.",－,未作成テキスト,未作成テキスト,未作成テキスト,Black Polo,ボウグ０,"A black polo shirt with a
chic design.",－,衣装１,未作成テキスト,未作成テキスト,Hip Glasses,未作成テキスト,"Black-framed glasses that
make one look smart.",－,Leblanc Coffee,ルブランコーヒー,"Specialty drip coffee.
Restores 30 SP to one ally.",Gyutan Stew,アイテム0,It smells delicious...,Items,ショウヒブツ,未作成テキスト,Amazoom,アメイジン,説明が入ります,HP Boost,"Increases max HP of
all party members.",+5 HP,HP Boost,バンド０,"Increases max HP of
all party members.",BOND unlock flag 0,バンド０,"Clear the request:
Cursing Those on High",Marking Shot,マーキングショット,"Perform a follow-up after a [1B]P3 or
midair [1B]P3 gun attack.",Car[1B]M0~%d~,パトカー,説明が入ります,Detonate[1B]M0~%d~,バクハ,説明が入ります,通常攻撃,ツウジョウコウゲキ,説明が入ります,Level Up,フリガナ０,説明が入ります,Shibuya,Kyoto,スクランブル交差点,Yongen-Jaya,Shibuya Jail Entrance,Shibuya Crossing,Player,[1B]M1~0~,Supermarket,Phantom Dash,未作成テキスト,未作成テキスト,Basic Actions,未作成テキスト,"[1B]P2: Standard attack
[1B]P3: Special attack
[1B]P5: Evade",渋谷のカボチャパーティ,未作成テキスト,説明が入ります,詳細入力が入ります,表示しない想定,Joker,Yongen-Jaya,Station Square,Phys,Gained BOND experience.,Original,Persona 1 Music Set,Easy
Corpse-Eating Corpse,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ１９４,説明が入ります,Spirit Striker,"1 More attacks restore
attacker SP and All-Out
Attacks restore party SP.",Grants skill,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ１９４,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未使用,Quick Travel,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Sandy Beach,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Mocking Snowman,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ１９５,説明が入ります,Spirit Striker,"1 More attacks restore
attacker SP and All-Out
Attacks restore party SP.",Amount recovered +,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ１９５,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未使用,Quick Travel,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Pedestrian Precinct Sign,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Hound-Killing Maverick,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ１９６,説明が入ります,Spirit Striker,"1 More attacks restore
attacker SP and All-Out
Attacks restore party SP.",Amount recovered ++,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ１９６,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未使用,Quick Travel,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Ice Cream Shop,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Divine Governor,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ１９７,説明が入ります,Smart Shopper,"Score better deals at
Sophia's shop.",Offers limited time sales,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ１９７,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未使用,Quick Travel,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Restaurant,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Woman Who Brings Ruin,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ１９８,説明が入ります,Smart Shopper,"Score better deals at
Sophia's shop.",Sales affect more items,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ１９８,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未使用,Quick Travel,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Skewer Shop,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Vampire Moth,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ１９９,説明が入ります,Smart Shopper,"Score better deals at
Sophia's shop.",Sales affect more items,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ１９９,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未使用,Quick Travel,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Capsule Machine,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Wishless Star,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Zweihander,ブキ201,"A weapon manifested
from an awakened power.
Shaped like a greatsword.",－,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ２００,説明が入ります,Metaverse Medic,"Increases the effects
of healing items.",Recovery effect +,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ２００,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Seafood Restaurant,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Dark Sun,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Flamberge,ブキ202,"A greatsword with a blade
shaped like intense flames.",+Null Burn,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ２０１,説明が入ります,Metaverse Medic,"Increases the effects
of healing items.",Recovery effect ++,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ２０１,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Flamboyant Building,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Rooftop Lion,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Zanyouto,ブキ203,"A greatsword with the
power to carve up huge
monsters.",－,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ２０２,説明が入ります,Metaverse Medic,"Increases the effects
of healing items.",Recovery effect +++,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ２０２,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Skewers & Okonomiyaki Shop,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Pulsing Mud,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Shadow Hunter,ブキ204,"A greatsword that destroys
all that lurk in the shadows.",－,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ２０３,説明が入ります,Bondmaker,"BOND level will increase
more quickly.",BOND Exp +,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ２０３,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Parlor,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Awakened God,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Traffic Sign,ブキ205,"A heavy traffic sign
made for punishing
rulebreakers.",En +5,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ２０４,説明が入ります,Bondmaker,"BOND level will increase
more quickly.",BOND Exp ++,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ２０４,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Sushi Restaurant,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Fused Ghost,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Demon Slayer,ブキ206,"A greatsword forged to
slay demons.",－,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ２０５,説明が入ります,Bondmaker,"BOND level will increase
more quickly.",BOND Exp +++,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ２０５,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Chinese Restaurant,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Hundred-Armed Watcher,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Litania,ブキ207,"A greatsword blessed by
the power of prayer.",+Null Dizzy,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ２０６,説明が入ります,Bondmaker,"BOND level will increase
more quickly.",BOND Exp ++++,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ２０６,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Ramen Shop,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Calamitous Cat God,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Annihilator,ブキ208,"A greatsword that can
destroy anything in its
path.",－,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ２０７,説明が入ります,Bondmaker,"BOND level will increase
more quickly.",BOND Exp +++++,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ２０７,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Dotonbori River,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Mountain Girl,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Lifeless Slayer,ブキ209,"A greatsword made for
hunting the undead.",+Null Fear,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ２０８,説明が入ります,Highwayman,"Increases chance to
obtain items at end
of battle.",Item drop rate +,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ２０８,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Hamburg Restaurant,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Ancient Lord,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Gram,ブキ210,"A greatsword fueled by
burning rage.",En +5,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ２０９,説明が入ります,Highwayman,"Increases chance to
obtain items at end
of battle.",Item drop rate ++,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ２０９,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Japanese Restaurant,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Foolish Monk,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Curtana,ブキ211,"A legendary greatsword
said to possess its own
merciful heart.",St +5/En +5,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ２１０,説明が入ります,Highwayman,"Increases chance to
obtain items at end
of battle.",Item drop rate +++,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ２１０,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Coffee Shop,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Monk of the Valley,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ２１１,説明が入ります,Extortionist,"Increases money
obtained at end
of battle.",Money +,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ２１１,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Fortunes,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Funerary Warrior,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ２１２,説明が入ります,Extortionist,"Increases money
obtained at end
of battle.",Money ++,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ２１２,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Poster,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Wheel of Fate,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ２１３,説明が入ります,Extortionist,"Increases money
obtained at end
of battle.",Money +++,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ２１３,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Elevator,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
